TOK	1742:4	length	4
TOK	1742:4	start	1742
TOK	4626:4	length	4
TOK	4626:4	start	4626
TOK	4496:3	length	3
TOK	4496:3	start	4496
POS	460	type	NN
POS	461	type	NN
TOK	1011:4	length	4
TOK	1011:4	start	1011
POS	464	type	NN
POS	465	type	NN
POS	462	type	NN
POS	463	type	P3S
POS	458	type	NN
POS	457	type	NN
POS	456	type	NN
POS	455	type	NN
POS	459	type	NN
TOK	3307:3	length	3
TOK	3307:3	start	3307
TOK	1950:9	length	9
TOK	1950:9	start	1950
TOK	914:2	length	2
TOK	914:2	start	914
TOK	3651:4	length	4
TOK	3651:4	start	3651
TOK	1286:6	length	6
TOK	1286:6	start	1286
TOK	2883:4	length	4
TOK	2883:4	start	2883
TOK	3263:4	length	4
TOK	3263:4	start	3263
TOK	1598:3	length	3
TOK	1598:3	start	1598
TOK	555:7	length	7
TOK	555:7	start	555
TOK	4346:5	length	5
TOK	4346:5	start	4346
TOK	471:1	length	1
TOK	471:1	start	471
TOK	4282:6	length	6
TOK	4282:6	start	4282
TOK	2800:9	length	9
TOK	2800:9	start	2800
POS	492	type	DT
POS	491	type	IN
TOK	1178:3	length	3
TOK	1178:3	start	1178
POS	494	type	NN
POS	493	type	NN
POS	496	type	DT
TOK	986:7	length	7
TOK	986:7	start	986
POS	495	type	NN
POS	498	type	NN
TOK	2475:4	length	4
TOK	2475:4	start	2475
POS	497	type	NN
POS	490	type	NN
TOK	1838:3	length	3
TOK	1838:3	start	1838
TOK	874:4	length	4
TOK	874:4	start	874
TOK	3259:3	length	3
TOK	3259:3	start	3259
TOK	3570:3	length	3
TOK	3570:3	start	3570
POS	488	type	PRP$
POS	489	type	NN
TOK	910:3	length	3
TOK	910:3	start	910
TOK	4361:7	length	7
TOK	4361:7	start	4361
TOK	4424:4	length	4
TOK	4424:4	start	4424
TOK	1443:4	length	4
TOK	1443:4	start	1443
POS	499	type	NN
TOK	3766:9	length	9
TOK	3766:9	start	3766
TOK	3114:2	length	2
TOK	3114:2	start	3114
TOK	103:1	length	1
TOK	103:1	start	103
TOK	897:10	length	10
TOK	897:10	start	897
TOK	840:5	length	5
TOK	840:5	start	840
TOK	2238:11	length	11
TOK	2238:11	start	2238
TOK	931:4	length	4
TOK	931:4	start	931
TOK	4604:3	length	3
TOK	4604:3	start	4604
TOK	2355:6	length	6
TOK	2355:6	start	2355
TOK	1163:3	length	3
TOK	1163:3	start	1163
TOK	1730:7	length	7
TOK	1730:7	start	1730
TOK	2395:1	length	1
TOK	2395:1	start	2395
TOK	1938:2	length	2
TOK	1938:2	start	1938
TOK	2869:4	length	4
TOK	2869:4	start	2869
TOK	1167:7	length	7
TOK	1167:7	start	1167
TOK	4194:5	length	5
TOK	4194:5	start	4194
TOK	2799:1	length	1
TOK	2799:1	start	2799
TOK	206:3	length	3
TOK	206:3	start	206
TOK	3629:11	length	11
TOK	3629:11	start	3629
TOK	1320:6	length	6
TOK	1320:6	start	1320
TOK	4465:3	length	3
TOK	4465:3	start	4465
TOK	4243:9	length	9
TOK	4243:9	start	4243
TOK	537:3	length	3
TOK	537:3	start	537
TOK	3185:10	length	10
TOK	3185:10	start	3185
TOK	2152:5	length	5
TOK	2152:5	start	2152
TOK	2662:4	length	4
TOK	2662:4	start	2662
TOK	2861:7	length	7
TOK	2861:7	start	2861
TOK	4208:7	length	7
TOK	4208:7	start	4208
TOK	939:7	length	7
TOK	939:7	start	939
TOK	4500:4	length	4
TOK	4500:4	start	4500
TOK	1247:5	length	5
TOK	1247:5	start	1247
TOK	4469:4	length	4
TOK	4469:4	start	4469
TOK	1861:8	length	8
TOK	1861:8	start	1861
TOK	1738:2	length	2
TOK	1738:2	start	1738
TOK	2696:5	length	5
TOK	2696:5	start	2696
TOK	4631:6	length	6
TOK	4631:6	start	4631
TOK	1327:6	length	6
TOK	1327:6	start	1327
TOK	1152:6	length	6
TOK	1152:6	start	1152
TOK	2734:11	length	11
TOK	2734:11	start	2734
POS	433	type	NN
TOK	851:5	length	5
TOK	851:5	start	851
POS	434	type	NN
TOK	3361:3	length	3
TOK	3361:3	start	3361
POS	435	type	NN
TOK	2657:4	length	4
TOK	2657:4	start	2657
POS	436	type	NN
POS	437	type	NN
POS	438	type	NN
POS	439	type	NN
TOK	2461:6	length	6
TOK	2461:6	start	2461
POS	441	type	NN
POS	440	type	NN
POS	443	type	NN
POS	442	type	NN
TOK	1439:2	length	2
TOK	1439:2	start	1439
TOK	1757:4	length	4
TOK	1757:4	start	1757
TOK	1021:6	length	6
TOK	1021:6	start	1021
TOK	2139:7	length	7
TOK	2139:7	start	2139
TOK	3978:6	length	6
TOK	3978:6	start	3978
POS	424	type	NN
POS	425	type	NN
POS	422	type	NN
POS	423	type	NN
POS	428	type	NN
POS	429	type	NN
POS	426	type	NN
POS	427	type	DT
TOK	417:5	length	5
TOK	417:5	start	417
POS	432	type	NN
POS	431	type	DT
POS	430	type	IN
TOK	1420:8	length	8
TOK	1420:8	start	1420
TOK	3814:8	length	8
TOK	3814:8	start	3814
TOK	2048:12	length	12
TOK	2048:12	start	2048
POS	419	type	NN
TOK	780:5	length	5
TOK	780:5	start	780
TOK	4667:1	length	1
TOK	4667:1	start	4667
POS	415	type	NN
TOK	350:3	length	3
TOK	350:3	start	350
POS	416	type	NN
POS	417	type	NN
TOK	4026:6	length	6
TOK	4026:6	start	4026
POS	418	type	NN
POS	411	type	NN
POS	412	type	NN
TOK	30:2	length	2
TOK	30:2	start	30
POS	413	type	NN
TOK	464:1	length	1
TOK	464:1	start	464
POS	414	type	NN
TOK	1062:5	length	5
TOK	1062:5	start	1062
POS	421	type	NN
POS	420	type	NN
TOK	3311:6	length	6
TOK	3311:6	start	3311
TOK	859:7	length	7
TOK	859:7	start	859
TOK	1431:7	length	7
TOK	1431:7	start	1431
TOK	3369:2	length	2
TOK	3369:2	start	3369
TOK	255:3	length	3
TOK	255:3	start	255
TOK	2526:8	length	8
TOK	2526:8	start	2526
POS	408	type	NN
POS	409	type	NN
POS	406	type	NN
POS	407	type	NN
POS	404	type	NN
POS	405	type	NN
POS	402	type	IN
POS	403	type	DT
POS	400	type	NN
POS	401	type	NN
POS	410	type	'
TOK	928:1	length	1
TOK	928:1	start	928
TOK	88:1	length	1
TOK	88:1	start	88
TOK	4084:2	length	2
TOK	4084:2	start	4084
TOK	3382:9	length	9
TOK	3382:9	start	3382
TOK	392:1	length	1
TOK	392:1	start	392
TOK	290:7	length	7
TOK	290:7	start	290
TOK	736:1	length	1
TOK	736:1	start	736
TOK	6:7	length	7
TOK	6:7	start	6
TOK	890:6	length	6
TOK	890:6	start	890
TOK	804:4	length	4
TOK	804:4	start	804
TOK	3604:6	length	6
TOK	3604:6	start	3604
TOK	1786:3	length	3
TOK	1786:3	start	1786
TOK	1016:4	length	4
TOK	1016:4	start	1016
TOK	2225:4	length	4
TOK	2225:4	start	2225
TOK	1231:8	length	8
TOK	1231:8	start	1231
TOK	3163:4	length	4
TOK	3163:4	start	3163
TOK	4521:7	length	7
TOK	4521:7	start	4521
TOK	496:1	length	1
TOK	496:1	start	496
TOK	2811:6	length	6
TOK	2811:6	start	2811
TOK	697:5	length	5
TOK	697:5	start	697
TOK	2:3	length	3
TOK	2:3	start	2
TOK	424:6	length	6
TOK	424:6	start	424
TOK	4328:7	length	7
TOK	4328:7	start	4328
TOK	800:3	length	3
TOK	800:3	start	800
TOK	1282:3	length	3
TOK	1282:3	start	1282
TOK	1362:8	length	8
TOK	1362:8	start	1362
TOK	833:1	length	1
TOK	833:1	start	833
TOK	2443:1	length	1
TOK	2443:1	start	2443
TOK	884:1	length	1
TOK	884:1	start	884
TOK	2840:2	length	2
TOK	2840:2	start	2840
TOK	4429:9	length	9
TOK	4429:9	start	4429
TOK	2535:10	length	10
TOK	2535:10	start	2535
TOK	1119:10	length	10
TOK	1119:10	start	1119
TOK	2818:14	length	14
TOK	2818:14	start	2818
TOK	1077:5	length	5
TOK	1077:5	start	1077
TOK	4555:4	length	4
TOK	4555:4	start	4555
TOK	77:4	length	4
TOK	77:4	start	77
TOK	579:11	length	11
TOK	579:11	start	579
TOK	3240:4	length	4
TOK	3240:4	start	3240
TOK	3574:1	length	1
TOK	3574:1	start	3574
TOK	2119:5	length	5
TOK	2119:5	start	2119
TOK	3245:4	length	4
TOK	3245:4	start	3245
TOK	2004:9	length	9
TOK	2004:9	start	2004
TOK	4729:4	length	4
TOK	4729:4	start	4729
TOK	1253:8	length	8
TOK	1253:8	start	1253
POS	102	type	NN
POS	101	type	NN
POS	100	type	,
TOK	1641:3	length	3
TOK	1641:3	start	1641
TOK	704:8	length	8
TOK	704:8	start	704
COREF	14	name	aunt
COREF	15	name	royal
COREF	16	name	stealing
TOK	2188:6	length	6
TOK	2188:6	start	2188
COREF	17	name	gutenberg
COREF	10	name	they
COREF	11	name	jim
COREF	12	name	clemens
TOK	59:4	length	4
TOK	59:4	start	59
COREF	13	name	chapter
TOK	908:1	length	1
TOK	908:1	start	908
TOK	3075:6	length	6
TOK	3075:6	start	3075
TOK	2897:1	length	1
TOK	2897:1	start	2897
TOK	4418:5	length	5
TOK	4418:5	start	4418
TOK	4722:6	length	6
TOK	4722:6	start	4722
TOK	670:6	length	6
TOK	670:6	start	670
TOK	2571:2	length	2
TOK	2571:2	start	2571
TOK	2893:4	length	4
TOK	2893:4	start	2893
TOK	679:7	length	7
TOK	679:7	start	679
TOK	3488:11	length	11
TOK	3488:11	start	3488
POS	124	type	NN
POS	123	type	NN
POS	122	type	NN
POS	121	type	IN
POS	120	type	NN
TOK	4696:1	length	1
TOK	4696:1	start	4696
TOK	4751:6	length	6
TOK	4751:6	start	4751
TOK	2369:12	length	12
TOK	2369:12	start	2369
TOK	2493:4	length	4
TOK	2493:4	start	2493
TOK	4149:7	length	7
TOK	4149:7	start	4149
TOK	1656:8	length	8
TOK	1656:8	start	1656
TOK	355:5	length	5
TOK	355:5	start	355
POS	118	type	NN
POS	119	type	NN
POS	116	type	NN
POS	117	type	NN
POS	114	type	NN
POS	115	type	NN
POS	111	type	NN
POS	110	type	NN
POS	113	type	NN
POS	112	type	NN
TOK	2109:9	length	9
TOK	2109:9	start	2109
POS	107	type	NN
POS	108	type	IN
POS	109	type	NN
TOK	3122:4	length	4
TOK	3122:4	start	3122
TOK	2445:9	length	9
TOK	2445:9	start	2445
POS	103	type	NN
POS	104	type	NN
POS	105	type	NN
POS	106	type	NN
POS	141	type	NN
POS	142	type	NN
TOK	3990:4	length	4
TOK	3990:4	start	3990
POS	140	type	NN
POS	145	type	NN
POS	146	type	NN
POS	143	type	NN
POS	144	type	NN
COREF	51	name	tom
POS	139	type	NN
COREF	50	name	with
POS	138	type	NN
COREF	53	name	miss
POS	137	type	NN
COREF	52	name	around
POS	136	type	NN
TOK	2362:2	length	2
TOK	2362:2	start	2362
POS	130	type	NN
TOK	455:6	length	6
TOK	455:6	start	455
POS	131	type	NN
POS	132	type	NN
POS	133	type	NN
POS	134	type	NN
POS	135	type	NN
COREF	42	name	judge
POS	126	type	NN
COREF	41	name	robbers
POS	125	type	NN
COREF	40	name	escape
TOK	2339:12	length	12
TOK	2339:12	start	2339
TOK	1923:4	length	4
TOK	1923:4	start	1923
POS	128	type	NN
POS	127	type	'
TOK	601:8	length	8
TOK	601:8	start	601
POS	129	type	NN
COREF	49	name	jane
COREF	48	name	town
COREF	47	name	mark
COREF	46	name	huck
TOK	1489:6	length	6
TOK	1489:6	start	1489
COREF	45	name	finn
TOK	2833:6	length	6
TOK	2833:6	start	2833
COREF	44	name	old
COREF	43	name	twain
TOK	1111:7	length	7
TOK	1111:7	start	1111
COREF	29	name	huckleberry
POS	160	type	NN
POS	167	type	NN
POS	168	type	NN
POS	165	type	SYM
POS	166	type	IN
POS	163	type	NN
TOK	4067:3	length	3
TOK	4067:3	start	4067
POS	164	type	NN
POS	161	type	NN
POS	162	type	DT
TOK	2961:3	length	3
TOK	2961:3	start	2961
COREF	31	name	good
POS	159	type	NN
COREF	30	name	raft
POS	158	type	NN
COREF	33	name	explains
COREF	32	name	duke
COREF	35	name	complete
COREF	34	name	lightning
COREF	37	name	went
COREF	36	name	the
COREF	39	name	king
COREF	38	name	information
TOK	692:4	length	4
TOK	692:4	start	692
COREF	18	name	them
COREF	19	name	plans
TOK	151:2	length	2
TOK	151:2	start	151
TOK	2900:6	length	6
TOK	2900:6	start	2900
TOK	2770:3	length	3
TOK	2770:3	start	2770
POS	154	type	NN
POS	155	type	NN
POS	156	type	NN
TOK	3463:2	length	2
TOK	3463:2	start	3463
POS	157	type	SYM
POS	150	type	NN
POS	151	type	NN
POS	152	type	NN
POS	153	type	'
COREF	20	name	ebook
POS	148	type	NN
POS	147	type	DT
POS	149	type	NN
COREF	24	name	from
COREF	23	name	watson
COREF	22	name	this
COREF	21	name	last
COREF	28	name	campmeeting
COREF	27	name	sinking
COREF	26	name	away
COREF	25	name	huck
POS	570	type	NN
POS	571	type	NN
POS	572	type	NN
POS	573	type	NN
POS	574	type	NN
POS	575	type	NN
TOK	1912:2	length	2
TOK	1912:2	start	1912
TOK	1311:1	length	1
TOK	1311:1	start	1311
POS	184	type	NN
POS	183	type	DT
POS	186	type	NN
POS	185	type	NN
POS	188	type	NN
POS	187	type	NN
POS	189	type	'
POS	566	type	NN
TOK	1879:9	length	9
TOK	1879:9	start	1879
POS	565	type	NN
POS	568	type	NN
POS	567	type	NN
POS	180	type	NN
POS	569	type	NN
POS	182	type	CC
POS	181	type	NN
POS	581	type	NN
POS	582	type	NN
POS	580	type	NN
POS	585	type	CC
POS	586	type	NN
POS	583	type	NN
POS	584	type	RB
TOK	2875:1	length	1
TOK	2875:1	start	2875
POS	169	type	NN
TOK	3180:4	length	4
TOK	3180:4	start	3180
TOK	466:4	length	4
TOK	466:4	start	466
POS	175	type	'
POS	174	type	NN
POS	173	type	NN
TOK	1928:4	length	4
TOK	1928:4	start	1928
POS	172	type	IN
TOK	867:3	length	3
TOK	867:3	start	867
POS	179	type	NN
POS	178	type	NN
POS	177	type	NN
POS	176	type	NN
POS	579	type	NN
POS	578	type	NN
POS	577	type	NN
TOK	221:1	length	1
TOK	221:1	start	221
POS	576	type	NN
TOK	1182:5	length	5
TOK	1182:5	start	1182
POS	171	type	CD
POS	170	type	"
POS	594	type	NN
POS	595	type	NN
POS	596	type	NN
TOK	835:4	length	4
TOK	835:4	start	835
POS	597	type	DT
POS	590	type	DT
POS	591	type	NN
POS	592	type	NN
POS	593	type	DT
TOK	2713:1	length	1
TOK	2713:1	start	2713
TOK	1842:9	length	9
TOK	1842:9	start	1842
POS	588	type	NN
POS	587	type	NN
TOK	2161:9	length	9
TOK	2161:9	start	2161
TOK	1387:1	length	1
TOK	1387:1	start	1387
POS	589	type	NN
POS	199	type	VBD
POS	198	type	P3S
POS	197	type	NN
POS	196	type	NN
POS	195	type	NN
TOK	820:5	length	5
TOK	820:5	start	820
POS	194	type	NN
POS	193	type	NN
POS	192	type	NN
POS	191	type	NN
POS	190	type	NN
POS	599	type	NN
POS	598	type	NN
TOK	3105:3	length	3
TOK	3105:3	start	3105
TOK	2217:7	length	7
TOK	2217:7	start	2217
TOK	1462:4	length	4
TOK	1462:4	start	1462
TOK	65:8	length	8
TOK	65:8	start	65
TOK	24:5	length	5
TOK	24:5	start	24
TOK	4272:7	length	7
TOK	4272:7	start	4272
TOK	4689:6	length	6
TOK	4689:6	start	4689
TOK	643:2	length	2
TOK	643:2	start	643
TOK	4164:4	length	4
TOK	4164:4	start	4164
TOK	2781:4	length	4
TOK	2781:4	start	2781
TOK	3347:3	length	3
TOK	3347:3	start	3347
TOK	3564:5	length	5
TOK	3564:5	start	3564
TOK	3059:5	length	5
TOK	3059:5	start	3059
TOK	917:3	length	3
TOK	917:3	start	917
TOK	2230:4	length	4
TOK	2230:4	start	2230
TOK	1394:4	length	4
TOK	1394:4	start	1394
TOK	4510:2	length	2
TOK	4510:2	start	4510
TOK	2702:5	length	5
TOK	2702:5	start	2702
TOK	236:2	length	2
TOK	236:2	start	236
TOK	2778:2	length	2
TOK	2778:2	start	2778
TOK	3055:3	length	3
TOK	3055:3	start	3055
TOK	3752:9	length	9
TOK	3752:9	start	3752
TOK	4613:10	length	10
TOK	4613:10	start	4613
TOK	1175:2	length	2
TOK	1175:2	start	1175
TOK	816:3	length	3
TOK	816:3	start	816
TOK	2036:11	length	11
TOK	2036:11	start	2036
TOK	4139:7	length	7
TOK	4139:7	start	4139
TOK	1645:5	length	5
TOK	1645:5	start	1645
TOK	2407:7	length	7
TOK	2407:7	start	2407
TOK	921:7	length	7
TOK	921:7	start	921
TOK	2125:3	length	3
TOK	2125:3	start	2125
TOK	4703:2	length	2
TOK	4703:2	start	4703
TOK	872:1	length	1
TOK	872:1	start	872
TOK	2687:2	length	2
TOK	2687:2	start	2687
TOK	3067:7	length	7
TOK	3067:7	start	3067
TOK	449:4	length	4
TOK	449:4	start	449
TOK	4474:7	length	7
TOK	4474:7	start	4474
POS	16	type	NN
POS	519	type	"
TOK	3037:4	length	4
TOK	3037:4	start	3037
TOK	4548:5	length	5
TOK	4548:5	start	4548
POS	15	type	NN
POS	518	type	NN
TOK	845:1	length	1
TOK	845:1	start	845
POS	18	type	NN
POS	17	type	NN
TOK	3440:3	length	3
TOK	3440:3	start	3440
POS	19	type	NN
TOK	1906:4	length	4
TOK	1906:4	start	1906
TOK	4396:7	length	7
TOK	4396:7	start	4396
POS	511	type	NN
POS	510	type	CC
POS	513	type	NN
POS	512	type	NN
POS	515	type	NN
POS	514	type	DT
POS	517	type	NN
POS	516	type	IN
TOK	166:4	length	4
TOK	166:4	start	166
TOK	4200:5	length	5
TOK	4200:5	start	4200
POS	520	type	DT
TOK	2387:4	length	4
TOK	2387:4	start	2387
POS	10	type	NN
TOK	2661:1	length	1
TOK	2661:1	start	2661
TOK	1832:5	length	5
TOK	1832:5	start	1832
POS	11	type	NN
POS	12	type	NN
POS	13	type	NN
POS	14	type	NN
TOK	739:10	length	10
TOK	739:10	start	739
POS	509	type	NN
POS	508	type	NN
POS	507	type	,
TOK	82:5	length	5
TOK	82:5	start	82
POS	502	type	NN
POS	501	type	NN
POS	500	type	DT
POS	506	type	NN
TOK	162:3	length	3
TOK	162:3	start	162
POS	505	type	IN
POS	504	type	NN
POS	503	type	NN
TOK	929:1	length	1
TOK	929:1	start	929
TOK	4131:7	length	7
TOK	4131:7	start	4131
TOK	4612:1	length	1
TOK	4612:1	start	4612
TOK	3444:4	length	4
TOK	3444:4	start	3444
POS	536	type	NN
POS	537	type	NN
POS	538	type	NN
POS	539	type	NN
POS	532	type	NN
POS	533	type	NN
POS	534	type	NN
POS	535	type	NN
TOK	3478:9	length	9
TOK	3478:9	start	3478
TOK	4033:4	length	4
TOK	4033:4	start	4033
TOK	4128:2	length	2
TOK	4128:2	start	4128
TOK	4389:6	length	6
TOK	4389:6	start	4389
POS	37	type	NN
POS	38	type	NN
POS	39	type	P3S
TOK	307:4	length	4
TOK	307:4	start	307
POS	34	type	NN
POS	33	type	NN
TOK	788:7	length	7
TOK	788:7	start	788
POS	36	type	P2S
TOK	210:3	length	3
TOK	210:3	start	210
TOK	3726:11	length	11
TOK	3726:11	start	3726
POS	35	type	NN
TOK	194:10	length	10
TOK	194:10	start	194
POS	30	type	CC
POS	32	type	NN
POS	31	type	IN
POS	540	type	NN
TOK	154:2	length	2
TOK	154:2	start	154
POS	542	type	NN
POS	541	type	NN
TOK	1817:11	length	11
TOK	1817:11	start	1817
TOK	3641:2	length	2
TOK	3641:2	start	3641
POS	527	type	NN
POS	528	type	NN
POS	525	type	NN
POS	526	type	IN
POS	523	type	NN
POS	524	type	NN
TOK	2267:7	length	7
TOK	2267:7	start	2267
POS	521	type	NN
TOK	1058:3	length	3
TOK	1058:3	start	1058
POS	522	type	NN
POS	28	type	NN
TOK	228:2	length	2
TOK	228:2	start	228
POS	29	type	NN
POS	529	type	NN
POS	26	type	NN
POS	27	type	IN
POS	25	type	NN
POS	24	type	IN
TOK	4639:4	length	4
TOK	4639:4	start	4639
POS	23	type	NN
POS	22	type	DT
POS	21	type	NN
POS	20	type	NN
POS	531	type	NNP
TOK	3909:3	length	3
TOK	3909:3	start	3909
POS	530	type	IN
POS	554	type	NN
POS	555	type	NN
POS	556	type	NN
POS	557	type	NN
POS	558	type	DT
POS	559	type	NN
TOK	3586:7	length	7
TOK	3586:7	start	3586
TOK	3250:8	length	8
TOK	3250:8	start	3250
TOK	1050:2	length	2
TOK	1050:2	start	1050
POS	59	type	NN
TOK	1747:5	length	5
TOK	1747:5	start	1747
TOK	4385:3	length	3
TOK	4385:3	start	4385
POS	52	type	IN
POS	51	type	NN
POS	54	type	NN
TOK	3995:5	length	5
TOK	3995:5	start	3995
POS	53	type	DT
POS	56	type	NN
POS	55	type	NN
POS	58	type	IN
POS	57	type	NN
POS	560	type	VBD
POS	562	type	NN
POS	561	type	NN
POS	564	type	NN
POS	50	type	DT
POS	563	type	NN
POS	545	type	NN
POS	546	type	NN
POS	543	type	NN
TOK	2303:7	length	7
TOK	2303:7	start	2303
POS	544	type	DT
POS	549	type	NN
POS	547	type	NN
POS	548	type	IN
POS	48	type	P3S
POS	49	type	NN
TOK	768:4	length	4
TOK	768:4	start	768
POS	43	type	RB
POS	42	type	P3S
POS	41	type	NN
TOK	3940:2	length	2
TOK	3940:2	start	3940
POS	40	type	,
POS	47	type	NN
POS	46	type	SYM
POS	45	type	NN
POS	44	type	NN
TOK	265:2	length	2
TOK	265:2	start	265
TOK	4299:3	length	3
TOK	4299:3	start	4299
POS	553	type	NN
POS	552	type	DT
TOK	3510:5	length	5
TOK	3510:5	start	3510
POS	551	type	IN
POS	550	type	NN
POS	71	type	NN
POS	72	type	NN
TOK	4623:1	length	1
TOK	4623:1	start	4623
POS	70	type	IN
TOK	3168:4	length	4
TOK	3168:4	start	3168
POS	79	type	NN
POS	77	type	NN
TOK	4459:5	length	5
TOK	4459:5	start	4459
POS	78	type	NN
TOK	2277:7	length	7
TOK	2277:7	start	2277
POS	75	type	NN
POS	76	type	NN
POS	73	type	,
POS	74	type	NN
TOK	1589:8	length	8
TOK	1589:8	start	1589
TOK	809:6	length	6
TOK	809:6	start	809
TOK	3409:4	length	4
TOK	3409:4	start	3409
TOK	423:1	length	1
TOK	423:1	start	423
POS	60	type	NN
POS	61	type	NN
TOK	1496:2	length	2
TOK	1496:2	start	1496
TOK	4586:3	length	3
TOK	4586:3	start	4586
POS	66	type	NN
POS	67	type	NN
POS	68	type	NN
POS	69	type	NN
POS	62	type	NN
POS	63	type	IN
POS	64	type	NN
POS	65	type	NN
TOK	4010:6	length	6
TOK	4010:6	start	4010
TOK	3856:8	length	8
TOK	3856:8	start	3856
TOK	3271:8	length	8
TOK	3271:8	start	3271
TOK	239:2	length	2
TOK	239:2	start	239
TOK	298:8	length	8
TOK	298:8	start	298
TOK	2647:4	length	4
TOK	2647:4	start	2647
TOK	3351:4	length	4
TOK	3351:4	start	3351
POS	90	type	NN
POS	93	type	NN
POS	94	type	NN
POS	91	type	NN
TOK	438:1	length	1
TOK	438:1	start	438
TOK	1521:4	length	4
TOK	1521:4	start	1521
POS	92	type	NN
POS	97	type	NN
POS	98	type	NN
TOK	2235:2	length	2
TOK	2235:2	start	2235
POS	95	type	NN
POS	96	type	NN
POS	99	type	NN
TOK	2099:4	length	4
TOK	2099:4	start	2099
